CustomerID,Age,Annual_Income,Spending_Score,Gender
5609,30,35302,65,Female
5610,30,30968,54,Male
5611,19,58183,29,Female
5612,54,79817,21,Female
5613,66,18420,29,Male
5614,55,64009,9,Male
5615,19,77847,61,Male
5616,53,34441,62,Female
5617,43,47320,71,Male
5618,28,71447,95,Male
5619,25,76970,91,Male
5620,61,92081,96,Male
5621,57,48273,5,Female
5622,60,43688,97,Male
5623,39,93053,15,Female
5624,37,44901,57,Male
5625,25,70145,5,Male
5626,46,103662,20,Male
5627,57,75054,81,Female
5628,43,75665,4,Male
5629,47,85561,56,Female
5630,34,70497,85,Male
5631,37,75761,34,Female
5632,69,53148,40,Female
5633,33,83199,69,Male
5634,63,68269,68,Male
5635,60,30438,22,Male
5636,24,64858,14,Female
5637,33,16607,68,Male
5638,62,74278,8,Female
5639,64,55328,67,Female
5640,65,98111,46,Female
5641,44,69792,29,Female
5642,40,78483,90,Female
5643,41,39015,94,Female
5644,26,73691,12,Female
5645,52,47186,79,Male
5646,68,81810,52,Male
5647,37,37632,58,Female
5648,54,62196,2,Male
5649,59,36842,1,Male
5650,34,62516,55,Female
5651,64,100449,92,Male
5652,48,74425,99,Female
5653,25,59347,34,Female
5654,32,15000,64,Male
5655,48,49286,68,Female
5656,47,69493,82,Female
5657,63,49782,12,Male
5658,37,88543,50,Male
5659,56,61430,21,Female
5660,29,81571,10,Male
5661,66,64098,85,Female
5662,34,54480,89,Male
5663,59,50573,81,Male
5664,47,39756,70,Male
5665,46,81932,14,Female
5666,36,51439,40,Male
5667,63,70445,82,Female
5668,28,49485,30,Female
5669,51,38339,73,Female
5670,67,71102,14,Male
5671,24,45065,52,Male
5672,61,51990,17,Female
5673,51,35026,62,Female
5674,37,50137,98,Male
5675,67,60482,22,Male
5676,55,54250,53,Male
5677,41,76364,32,Male
5678,27,62910,76,Female
5679,49,121746,55,Female
5680,69,68485,80,Male
5681,32,25290,22,Female
5682,54,55742,38,Male
5683,37,57475,50,Male
5684,20,47727,66,Male
5685,54,61452,45,Male
5686,57,47132,8,Female
5687,25,66656,65,Female
5688,57,21826,40,Female
5689,61,82883,5,Male
5690,40,28434,45,Female
5691,57,54728,46,Male
5692,28,45345,36,Female
5693,63,66118,17,Male
5694,25,56335,41,Female
5695,46,65033,30,Male
5696,47,82223,52,Female
5697,27,75372,79,Female
5698,56,60726,20,Female
5699,45,69190,36,Female
5700,66,99200,66,Female
5701,53,76084,45,Female
5702,30,54129,4,Female
5703,49,85557,50,Male
5704,53,67826,88,Male
5705,54,40744,55,Male
5706,43,56385,59,Female
5707,39,30554,42,Female
5708,21,15000,2,Male
5709,48,41019,46,Female
5710,35,62451,2,Male
5711,55,62510,50,Female
5712,41,31768,1,Male
5713,40,15000,13,Female
5714,39,89415,70,Female
5715,19,61905,22,Female
5716,48,91114,17,Female
5717,28,89971,59,Female
5718,45,74694,86,Female
5719,63,61182,70,Male
5720,49,52046,3,Male
5721,22,74371,70,Male
5722,55,56802,81,Female
5723,27,48207,99,Male
5724,57,18041,49,Female
5725,63,58337,50,Male
5726,41,81933,35,Male
5727,52,85186,23,Male
5728,61,61065,72,Female
5729,65,42225,7,Female
5730,40,78054,50,Male
5731,34,59692,10,Female
5732,18,52686,90,Male
5733,48,30881,55,Female
5734,48,102075,74,Male
5735,59,74767,19,Female
5736,59,76924,23,Male
5737,51,42743,95,Female
5738,26,61594,64,Female
5739,39,58370,33,Male
5740,30,75641,66,Female
5741,42,87194,92,Female
5742,65,31315,96,Female
5743,35,38506,97,Female
5744,68,72914,9,Female
5745,29,49839,29,Female
5746,57,76297,79,Female
5747,34,52538,18,Female
5748,32,35024,82,Female
5749,59,24813,71,Male
5750,32,69682,78,Female
5751,32,70173,29,Female
5752,56,79404,83,Male
5753,30,66557,61,Female
5754,34,15000,5,Female
5755,49,70068,69,Female
5756,26,30850,56,Female
5757,57,22645,52,Male
5758,37,20236,15,Female
5759,43,18396,90,Female
5760,44,65579,88,Male
5761,38,45376,83,Male
5762,35,29617,20,Male
5763,30,60461,73,Female
5764,33,37881,92,Male
5765,26,79621,16,Female
5766,29,89004,75,Male
5767,61,55647,98,Male
5768,55,87545,25,Female
5769,36,87511,57,Male
5770,24,61692,21,Female
5771,52,94669,5,Male
5772,65,47566,75,Male
5773,35,20894,9,Female
5774,33,28912,11,Female
5775,56,46646,65,Male
5776,21,70686,63,Female
5777,42,36903,26,Male
5778,49,46483,74,Female
5779,57,35010,19,Male
5780,30,46941,16,Female
5781,62,86854,56,Male
5782,34,67151,68,Male
5783,66,48460,78,Male
5784,54,84409,30,Male
5785,23,60513,7,Female
5786,36,62673,12,Female
5787,30,82855,24,Female
5788,43,53147,22,Male
5789,31,78324,47,Male
5790,48,76898,30,Male
5791,21,57089,60,Female
5792,56,32076,39,Female
5793,25,60253,20,Female
5794,42,82745,26,Female
5795,30,76395,49,Male
5796,49,94205,69,Male
5797,55,50191,42,Male
5798,55,75586,6,Male
5799,45,39874,53,Female
5800,47,64031,34,Male
5801,20,82108,69,Female
5802,45,78128,10,Female
5803,20,62061,28,Male
5804,62,54638,3,Female
5805,51,40103,77,Female
5806,33,55484,48,Male
5807,39,33795,66,Female
5808,49,53136,35,Male
5809,55,23875,52,Female
5810,25,33626,62,Female
5811,25,77056,52,Female
5812,23,74827,47,Female
5813,31,54223,54,Female
5814,49,61295,28,Male
5815,52,63977,23,Female
5816,27,69206,87,Female
5817,20,67066,35,Female
5818,29,33264,32,Female
5819,66,15000,2,Male
5820,48,39662,16,Female
5821,46,56913,16,Female
5822,22,79203,51,Female
5823,69,64687,67,Male
5824,42,70687,92,Female
5825,58,42062,93,Female
5826,48,58585,54,Female
5827,38,61309,20,Male
5828,37,44886,100,Female
5829,56,38608,33,Female
5830,39,55466,86,Female
5831,21,73224,8,Male
5832,30,41900,24,Female
5833,62,55836,53,Female
5834,59,87099,64,Female
5835,67,49613,58,Female
5836,66,60145,37,Male
5837,37,57885,84,Male
5838,69,56244,12,Male
5839,30,93369,84,Female
5840,34,66115,84,Male
5841,53,28596,4,Female
5842,50,90568,94,Female
5843,18,65496,31,Female
5844,32,52528,86,Male
5845,30,86988,79,Male
5846,34,44426,38,Female
5847,41,94314,37,Female
5848,25,61866,92,Male
5849,67,80111,75,Male
5850,44,121350,14,Female
5851,62,63601,75,Male
5852,40,58063,73,Female
5853,63,38659,24,Male
5854,25,57588,10,Male
5855,25,39276,38,Male
5856,43,56260,43,Female
5857,64,117893,37,Female
5858,30,62391,42,Female
5859,56,48926,32,Female
5860,54,55805,84,Male
5861,66,51762,14,Female
5862,45,80968,4,Male
5863,42,58195,24,Female
5864,33,92177,96,Female
5865,19,53678,10,Female
5866,35,54968,16,Male
5867,34,42064,39,Male
5868,47,52332,96,Male
5869,56,25328,18,Female
5870,30,17403,25,Female
5871,49,72493,7,Male
5872,67,25091,56,Male
5873,46,68119,47,Male
5874,63,49990,82,Male
5875,47,78790,82,Female
5876,35,25531,3,Female
5877,30,71965,1,Female
5878,60,66631,33,Female
5879,38,67250,71,Female
5880,47,82477,74,Male
5881,38,61405,59,Male
5882,65,15000,72,Female
5883,34,68982,32,Male
5884,57,66393,87,Female
5885,36,55107,17,Female
5886,69,43164,78,Male
5887,32,52781,17,Male
5888,26,89161,89,Female
5889,69,41601,21,Female
5890,27,25191,55,Male
5891,61,30634,6,Male
5892,48,59294,84,Female
5893,40,93417,49,Male
5894,69,104097,84,Female
5895,47,73004,26,Female
5896,50,40375,32,Male
5897,69,42498,72,Male
5898,26,77516,44,Female
5899,64,86632,59,Male
5900,18,47160,29,Male
5901,61,88489,17,Male
5902,52,55408,18,Male
5903,28,74285,40,Male
5904,51,82909,63,Female
5905,33,30364,82,Male
5906,26,69028,75,Male
5907,49,88572,45,Male
5908,32,48786,76,Female
5909,29,38868,79,Female
5910,50,69895,90,Female
5911,62,62668,3,Male
5912,31,53453,3,Female
5913,25,59955,38,Male
5914,25,26594,99,Male
5915,44,68089,73,Female
5916,29,91851,40,Female
5917,18,45706,68,Female
5918,60,43431,54,Female
5919,57,63451,20,Male
5920,59,116917,15,Female
5921,68,81997,93,Male
5922,28,58116,5,Female
5923,56,60791,39,Female
5924,60,83976,40,Female
5925,48,41812,7,Male
5926,34,72234,72,Female
5927,50,37650,96,Male
5928,49,78498,100,Male
5929,46,54120,33,Male
5930,38,64013,37,Male
5931,38,52822,32,Male
5932,57,73973,43,Male
5933,40,56506,63,Male
5934,23,103159,36,Male
5935,39,88377,98,Male
5936,67,33914,49,Female
5937,55,63829,25,Female
5938,54,74703,96,Female
5939,62,50836,66,Male
5940,68,84249,9,Male
5941,25,81893,93,Female
5942,58,58328,18,Female
5943,66,79624,22,Male
5944,52,15000,99,Female
5945,68,87151,15,Male
5946,28,77730,7,Female
5947,41,38246,13,Male
5948,66,65037,36,Male
5949,38,19474,16,Male
5950,68,44731,41,Male
5951,19,81912,21,Female
5952,57,59743,28,Male
5953,36,58635,74,Male
5954,56,60904,83,Female
5955,45,58571,17,Female
5956,34,79749,65,Female
5957,23,47620,13,Male
5958,36,68386,36,Male
5959,55,37107,58,Female
5960,45,74821,20,Female
5961,19,53572,52,Female
5962,55,59180,6,Male
5963,54,52756,23,Female
5964,68,55286,42,Female
5965,69,39905,24,Male
5966,21,66585,5,Male
5967,39,71093,32,Male
5968,43,33387,46,Female
5969,66,48072,17,Male
5970,60,60600,75,Male
5971,53,48027,27,Female
5972,30,55543,68,Male
5973,69,92322,23,Female
5974,49,39636,87,Female
5975,34,15000,34,Male
5976,58,48025,21,Female
5977,53,53436,22,Female
5978,63,50200,65,Female
5979,36,65376,32,Male
5980,52,39438,62,Female
5981,63,36494,28,Female
5982,57,46510,82,Male
5983,45,46923,7,Male
5984,18,102416,54,Female
5985,59,91048,70,Female
5986,35,26609,14,Male
5987,65,21403,94,Female
5988,57,58284,55,Male
5989,50,98231,58,Male
5990,29,73321,44,Male
5991,25,59342,46,Female
5992,41,50878,14,Male
5993,33,81543,44,Male
5994,67,63559,41,Male
5995,21,94635,73,Female
5996,55,26245,95,Female
5997,61,68472,2,Male
5998,44,48734,82,Male
5999,26,68285,5,Female
6000,64,65017,90,Female
6001,33,70193,87,Female
6002,29,79551,12,Male
6003,48,87795,78,Female
6004,41,99034,77,Male
6005,31,60315,99,Male
6006,62,49153,47,Female
6007,42,35483,79,Male
6008,51,68697,35,Male
6009,20,76698,19,Female
6010,41,33031,79,Male
6011,59,82893,63,Male
6012,26,57972,8,Female
6013,43,34883,23,Male
6014,37,43034,13,Female
6015,57,41135,23,Female
6016,27,41490,31,Male
6017,36,71398,30,Male
6018,20,77276,42,Female
6019,41,93982,2,Female
6020,22,46035,11,Male
6021,20,66859,25,Male
6022,44,47059,29,Male
6023,33,60402,22,Female
6024,66,30392,19,Male
6025,32,37536,73,Male
6026,52,76061,41,Male
6027,29,30330,38,Male
6028,58,72296,29,Female
6029,61,46477,74,Female
6030,43,21489,22,Male
6031,64,15000,88,Male
6032,51,89269,8,Female
6033,40,21891,47,Male
6034,48,58712,6,Female
6035,67,67079,7,Female
6036,37,33735,84,Female
6037,29,48929,81,Female
6038,40,69576,36,Male
6039,21,65866,8,Female
6040,40,50788,77,Male
6041,65,64738,88,Male
6042,65,57955,46,Female
6043,18,40591,64,Female
6044,42,84009,31,Female
6045,19,64148,23,Male
6046,47,23159,61,Female
6047,20,70433,81,Female
6048,38,47689,50,Female
6049,42,54211,46,Male
6050,37,60163,88,Female
6051,66,44141,43,Female
6052,69,96060,10,Female
6053,39,30133,95,Male
6054,38,61133,20,Female
6055,50,67627,16,Male
6056,69,60824,78,Male
6057,55,56180,3,Male
6058,32,52459,30,Male
6059,63,43936,18,Male
6060,69,43581,59,Female
6061,32,83170,70,Female
6062,63,51165,84,Male
6063,42,102643,35,Male
6064,38,73378,19,Male
6065,41,15000,26,Male
6066,22,77665,35,Female
6067,23,58936,76,Female
6068,66,32200,72,Male
6069,60,86085,57,Male
6070,65,51281,49,Male
6071,61,49581,10,Female
6072,64,67503,85,Male
6073,40,82856,29,Female
6074,21,62268,95,Female
6075,44,60836,71,Male
6076,35,46062,98,Female
6077,38,82515,98,Male
6078,45,62461,94,Female
6079,52,55491,68,Male
6080,39,53009,94,Male
6081,57,80536,89,Male
6082,40,54753,78,Male
6083,20,80587,24,Male
6084,57,50568,43,Male
6085,67,74446,95,Female
6086,27,64141,39,Female
6087,42,40984,92,Male
6088,69,58260,25,Female
6089,66,16187,83,Male
6090,25,45119,68,Female
6091,28,28443,34,Female
6092,22,99950,96,Male
6093,62,28679,89,Male
6094,54,111715,86,Female
6095,62,70285,53,Female
6096,55,49622,92,Female
6097,46,76127,55,Female
6098,22,47109,53,Female
6099,26,31809,18,Female
6100,65,61581,7,Male
6101,19,74001,63,Female
6102,18,85568,75,Male
6103,57,69954,42,Female
6104,68,49413,11,Male
6105,47,87725,9,Male
6106,28,83259,35,Male
6107,45,65380,87,Male
6108,61,84215,97,Female
6109,29,103696,65,Male
6110,56,49128,84,Male
6111,43,42006,5,Female
6112,30,48546,93,Female
6113,25,33006,26,Female
6114,45,71824,51,Male
6115,47,27801,38,Female
6116,26,85300,3,Male
6117,56,46556,85,Male
6118,48,87174,59,Male
6119,38,15000,13,Female
6120,64,52296,95,Male
6121,51,34139,81,Male
6122,48,87067,35,Male
6123,69,93580,87,Female
6124,42,15000,3,Female
6125,29,77317,53,Male
6126,18,81373,55,Male
6127,39,66513,45,Male
6128,57,71763,66,Male
6129,54,70321,67,Female
6130,64,77390,84,Male
6131,18,38150,44,Female
6132,18,84009,73,Male
6133,59,64186,68,Male
6134,59,62986,62,Female
6135,38,71332,25,Male
6136,32,34584,52,Male
6137,34,28931,50,Female
6138,39,57579,1,Male
6139,55,90870,39,Female
6140,52,36292,52,Female
6141,62,63503,76,Male
6142,33,45666,40,Female
6143,25,42980,60,Female
6144,64,70014,88,Male
6145,34,75187,73,Male
6146,34,44248,84,Male
6147,43,87745,69,Female
6148,30,68450,20,Male
6149,34,55166,85,Female
6150,55,66950,2,Male
6151,34,100726,85,Male
6152,65,75070,88,Male
6153,31,46026,9,Female
6154,62,59625,39,Female
6155,23,62625,30,Female
6156,52,73307,54,Male
6157,63,64790,82,Male
6158,31,97906,58,Male
6159,64,55466,44,Male
6160,25,25401,43,Male
6161,32,64290,10,Male
6162,44,51177,48,Male
6163,30,29919,85,Female
6164,66,45929,86,Male
6165,48,52832,17,Male
6166,52,82796,5,Female
6167,23,30335,70,Male
6168,22,66995,74,Male
6169,39,104409,64,Female
6170,66,56502,66,Male
6171,40,55915,71,Female
6172,42,74395,4,Male
6173,51,70443,83,Female
6174,43,88351,28,Male
6175,64,56657,84,Female
6176,22,74043,94,Male
6177,43,74362,38,Female
6178,37,53288,66,Male
6179,23,57720,67,Male
6180,23,59776,60,Male
6181,67,35246,47,Female
6182,35,52226,25,Female
6183,21,89923,66,Male
6184,34,80754,79,Male
6185,31,48401,67,Female
6186,31,59685,69,Female
6187,30,79427,40,Female
6188,24,68868,100,Female
6189,61,75998,50,Female
6190,32,70682,40,Female
6191,36,64308,37,Male
6192,60,56682,91,Male
6193,64,36097,69,Male
6194,61,73844,17,Female
6195,52,55564,62,Female
6196,34,27042,41,Male
6197,52,49086,76,Male
6198,36,77045,42,Female
6199,37,21676,31,Male
6200,53,39409,33,Male
6201,52,62742,43,Female
6202,49,88114,93,Male
6203,65,79999,67,Male
6204,61,90032,38,Female
6205,57,64155,41,Female
6206,41,55816,63,Female
6207,34,76866,40,Female
6208,24,42012,30,Male
6209,60,40452,47,Male
6210,67,36898,22,Female
6211,18,81777,96,Female
6212,52,43308,55,Female
6213,49,80012,43,Male
6214,53,62969,61,Male
6215,30,82034,74,Male
6216,23,37892,32,Female
6217,31,47489,4,Female
6218,54,69079,93,Male
6219,65,51380,45,Male
6220,32,15000,72,Female
6221,64,32554,20,Female
6222,21,37734,71,Female
6223,57,39217,65,Female
6224,33,73635,60,Female
6225,45,66740,89,Female
6226,33,63244,26,Female
6227,21,100173,73,Female
6228,62,83504,23,Male
6229,43,76036,40,Male
6230,45,30094,2,Male
6231,49,61190,26,Female
6232,62,65973,78,Male
6233,19,51695,62,Male
6234,48,94127,44,Male
6235,20,61024,31,Female
6236,25,35433,26,Female
6237,41,40052,83,Female
6238,32,105646,5,Male
6239,60,51597,70,Male
6240,48,18429,35,Female
6241,26,48013,16,Male
6242,56,23467,31,Male
6243,62,78346,82,Female
6244,19,20902,14,Female
6245,25,31955,25,Female
6246,24,60079,79,Female
6247,61,82187,90,Female
6248,68,58611,100,Female
6249,56,34847,75,Female
6250,59,63651,71,Female
6251,33,50644,18,Female
6252,52,82654,50,Female
6253,47,77095,20,Female
6254,27,49256,56,Female
6255,55,75595,2,Male
6256,35,65424,26,Female
6257,67,87336,23,Male
6258,22,74743,32,Male
6259,46,70939,13,Male
6260,56,86559,13,Female
6261,51,60308,17,Female
6262,60,44537,89,Female
6263,62,64016,58,Female
6264,40,52891,86,Male
6265,22,72083,27,Male
6266,47,61238,17,Female
6267,23,68058,90,Female
6268,63,35917,38,Female
6269,61,70165,14,Female
6270,21,34295,14,Male
6271,46,79235,12,Female
6272,40,79265,69,Male
6273,23,66959,68,Female
6274,49,66201,55,Female
6275,59,55526,63,Female
6276,35,47935,29,Female
6277,32,59700,89,Female
6278,57,99653,45,Female
6279,49,64586,4,Male
6280,26,33085,16,Male
6281,54,25832,66,Female
6282,27,31238,23,Male
6283,37,52448,68,Female
6284,23,85315,20,Male
6285,65,39530,17,Female
6286,20,88434,52,Male
6287,59,63588,6,Female
6288,28,69668,82,Male
6289,60,69120,84,Male
6290,34,71813,39,Female
6291,49,51772,34,Female
6292,21,15000,54,Female
6293,21,48232,88,Female
6294,34,42242,82,Female
6295,58,66211,94,Male
6296,36,64384,65,Female
6297,22,54552,87,Female
6298,49,95110,29,Male
6299,39,47185,41,Male
6300,23,15485,63,Male
6301,52,62389,32,Female
6302,39,83783,66,Female
6303,18,65743,100,Male
6304,37,52867,45,Male
6305,39,64808,17,Female
6306,65,96778,43,Male
6307,28,42497,66,Female
6308,30,60617,68,Male
6309,59,73398,34,Male
6310,20,65077,1,Female
6311,26,55042,23,Male
6312,29,51473,6,Male
6313,40,54296,16,Female
6314,31,70640,2,Female
6315,50,69475,76,Male
6316,35,101894,27,Female
6317,66,29264,19,Female
6318,58,95158,28,Female
6319,26,55910,35,Male
6320,40,58188,68,Male
6321,27,77174,49,Male
6322,36,77048,7,Male
6323,64,83132,37,Male
6324,22,87495,25,Male
6325,64,59203,41,Male
6326,69,87752,81,Female
6327,40,47416,62,Female
6328,47,53894,41,Male
6329,42,56359,14,Male
6330,45,49467,54,Female
6331,51,61197,2,Male
6332,62,77928,88,Male
6333,65,73026,79,Male
6334,64,47736,48,Female
6335,42,46089,51,Female
6336,27,42893,97,Female
6337,31,61775,55,Male
6338,59,28383,12,Female
6339,63,42187,83,Female
6340,47,50823,69,Male
6341,58,81107,1,Male
6342,42,57356,59,Male
6343,31,80117,73,Male
6344,52,63751,34,Female
6345,69,50514,93,Female
6346,65,51337,46,Male
6347,51,36678,59,Male
6348,27,108063,66,Male
6349,52,82210,19,Male
6350,28,72074,28,Male
6351,28,33933,99,Female
6352,38,50967,40,Male
6353,38,40493,57,Female
6354,39,62551,51,Male
6355,62,41453,22,Female
6356,24,46594,68,Male
6357,34,41976,8,Male
6358,19,55204,60,Female
6359,29,61428,65,Female
6360,59,55734,36,Female
6361,35,90658,71,Female
6362,28,76222,89,Female
6363,33,44339,29,Female
6364,66,66512,65,Female
6365,68,45986,56,Female
6366,35,52097,82,Male
6367,52,69583,4,Male
6368,43,73312,84,Male
6369,33,48251,72,Female
6370,23,37902,91,Female
6371,61,61754,50,Male
6372,60,68692,39,Female
6373,64,47234,35,Male
6374,64,76331,25,Female
6375,65,72785,78,Female
6376,59,46942,44,Female
6377,29,82603,47,Female
6378,30,83214,40,Male
6379,21,101353,31,Male
6380,56,94235,69,Male
6381,19,41947,81,Female
6382,43,78499,74,Male
6383,44,77592,43,Male
6384,44,53030,55,Male
6385,32,69098,16,Male
6386,25,22447,68,Male
6387,24,21892,69,Male
6388,64,25707,42,Female
6389,63,67785,41,Female
6390,57,68730,50,Female
6391,29,54522,84,Female
6392,30,94423,6,Male
6393,60,79741,75,Male
6394,34,28033,53,Female
6395,34,56560,17,Male
6396,53,41206,57,Male
6397,38,68279,67,Male
6398,25,59388,16,Female
6399,22,42340,52,Male
6400,43,93889,100,Female
6401,33,61147,90,Female
6402,53,51679,88,Male
6403,45,54937,34,Female
6404,46,92373,84,Female
6405,64,78225,81,Female
6406,29,56752,20,Female
6407,54,40158,80,Female
6408,47,43276,56,Male
6409,40,50357,51,Male
6410,33,70143,53,Female
6411,31,75130,49,Female
6412,27,45489,4,Female
6413,24,76015,18,Female
6414,62,41827,36,Female
6415,69,47764,35,Female
6416,54,31009,30,Female
6417,46,30413,63,Male
6418,20,41611,82,Female
6419,32,59485,21,Male
6420,53,40120,52,Male
6421,64,89961,96,Female
6422,63,41350,69,Male
6423,69,63678,41,Female
6424,36,86404,54,Male
6425,30,61850,87,Male
6426,59,52721,30,Female
6427,38,62940,91,Male
6428,54,48765,56,Male
6429,44,39983,79,Male
6430,69,72254,41,Male
6431,46,48337,14,Female
6432,37,78735,21,Male
6433,42,75925,98,Female
6434,23,63326,90,Female
6435,53,79417,25,Female
6436,19,49118,50,Female
6437,39,75675,95,Male
6438,49,75571,53,Male
6439,33,53971,48,Male
6440,35,51405,70,Male
6441,22,66580,48,Female
6442,53,99364,4,Female
6443,47,55355,24,Male
6444,62,50984,31,Female
6445,36,83567,83,Female
6446,40,61362,75,Female
6447,51,77320,29,Female
6448,30,89492,5,Female
6449,60,21859,82,Female
6450,46,59248,67,Female
6451,53,55403,75,Female
6452,39,40753,85,Female
6453,69,21627,94,Male
6454,69,28170,83,Male
6455,64,62087,53,Female
6456,53,49319,89,Male
6457,26,43963,64,Female
6458,56,61888,35,Female
6459,68,46157,12,Male
6460,36,85803,47,Male
6461,55,47582,90,Female
6462,23,90106,55,Female
6463,69,59399,69,Male
6464,64,46962,83,Female
6465,32,45508,91,Male
6466,37,90275,38,Female
6467,26,73916,29,Female
6468,49,44811,12,Male
6469,21,62381,19,Female
6470,67,15000,9,Male
6471,35,33367,82,Female
6472,22,44994,29,Male
6473,37,44503,3,Female
6474,40,84260,87,Male
6475,28,21716,30,Male
6476,54,31443,58,Male
6477,39,69047,88,Male
6478,21,64605,53,Male
6479,46,53004,4,Male
6480,61,101049,57,Female
6481,51,72348,54,Male
6482,30,84456,28,Female
6483,59,58983,16,Female
6484,26,49128,13,Male
6485,59,49357,72,Female
6486,48,78553,56,Female
6487,24,75454,53,Male
6488,21,55627,48,Male
6489,36,69431,25,Male
6490,59,79252,66,Male
6491,47,48721,30,Female
6492,48,53132,3,Male
6493,52,68932,23,Male
6494,38,24226,29,Male
6495,48,69311,41,Female
6496,36,37499,94,Female
6497,48,78833,11,Male
6498,49,102955,21,Male
6499,19,46056,91,Male
6500,69,33007,24,Female
6501,27,56401,95,Female
6502,19,54694,94,Female
6503,19,73214,65,Female
6504,41,64681,1,Male
6505,34,54073,54,Female
6506,49,61812,72,Male
6507,33,37556,34,Male
6508,33,76584,80,Male
6509,63,92359,91,Male
6510,56,36048,68,Female
6511,48,28414,83,Male
6512,60,51958,29,Female
6513,41,35570,3,Female
6514,18,34475,11,Female
6515,28,31959,8,Male
6516,38,56127,62,Male
6517,21,51771,33,Male
6518,24,67465,8,Male
6519,43,48739,25,Male
6520,64,35667,88,Female
6521,67,59662,26,Male
6522,29,38828,26,Female
6523,48,70243,17,Female
6524,34,26675,91,Female
6525,50,16702,29,Female
6526,28,27804,43,Male
6527,45,51633,73,Male
6528,49,54257,78,Male
6529,18,62738,5,Female
6530,64,48705,50,Female
6531,45,43069,94,Female
6532,59,88665,56,Female
6533,24,83377,63,Female
6534,19,79724,57,Female
6535,59,66177,92,Male
6536,41,67770,45,Female
6537,21,43896,37,Male
6538,61,62887,72,Male
6539,36,41202,79,Male
6540,43,38934,92,Female
6541,28,27650,36,Male
6542,57,68121,33,Male
6543,67,63273,6,Female
6544,60,53942,76,Male
6545,28,51323,71,Male
6546,62,23397,45,Female
6547,20,65127,92,Female
6548,29,53689,7,Female
6549,20,77919,65,Male
6550,59,62924,24,Male
6551,44,74115,45,Female
6552,66,59855,61,Male
6553,19,63633,19,Female
6554,66,78622,32,Female
6555,33,56152,30,Female
6556,19,69437,65,Male
6557,47,51129,32,Male
6558,37,57377,57,Male
6559,55,91870,20,Female
6560,45,72810,85,Female
6561,42,49170,83,Male
6562,49,68458,94,Male
6563,27,34400,92,Male
6564,59,55576,96,Female
6565,57,40931,30,Female
6566,50,69038,87,Male
6567,30,56221,91,Male
6568,58,65669,59,Male
6569,59,75483,90,Male
6570,64,50795,62,Female
6571,54,51510,67,Male
6572,33,59259,31,Male
6573,62,42790,66,Female
6574,39,59775,54,Female
6575,37,60831,10,Male
6576,67,64578,38,Female
6577,60,68391,83,Male
6578,44,27937,31,Male
6579,58,34297,29,Male
6580,33,36656,25,Female
6581,51,61852,32,Male
6582,49,54312,17,Male
6583,43,15000,45,Female
6584,42,98940,49,Female
6585,19,20220,87,Female
6586,29,60608,18,Male
6587,57,71267,75,Male
6588,26,45604,52,Male
6589,29,72799,20,Male
6590,43,39836,62,Male
6591,26,63422,13,Female
6592,27,16389,88,Female
6593,49,83464,43,Male
6594,51,60017,84,Male
6595,65,28105,92,Male
6596,37,72575,99,Male
6597,56,92643,21,Male
6598,19,41471,6,Male
6599,18,55795,71,Male
6600,68,49703,93,Male
6601,53,44595,53,Female
6602,41,42488,87,Female
6603,44,47070,52,Male
6604,19,48152,69,Male
6605,48,52870,86,Male
6606,31,51418,9,Female
6607,19,75223,96,Female
6608,46,73437,74,Male
6609,32,29329,46,Male
6610,29,48128,92,Male
6611,54,85011,75,Male
6612,45,65880,71,Male
6613,37,66689,30,Female
6614,56,64779,43,Male
6615,41,54766,59,Male
6616,38,59179,38,Female
6617,27,51922,34,Male
6618,63,77114,46,Female
6619,31,52104,92,Female
6620,54,57740,32,Female
6621,35,74706,16,Male
6622,41,53444,39,Female
6623,31,58585,1,Female
6624,51,52836,98,Female
6625,29,58213,57,Male
6626,39,53513,87,Female
6627,23,49282,20,Female
6628,53,45840,82,Male
6629,62,56550,82,Male
6630,53,80364,42,Female
6631,39,72473,85,Female
6632,31,28416,72,Female
6633,33,51417,34,Male
6634,53,47233,50,Male
6635,42,28753,11,Male
6636,49,65505,43,Male
6637,50,58078,10,Male
6638,62,100458,8,Female
6639,53,53319,72,Female
6640,37,44476,19,Male
6641,35,42541,65,Female
6642,55,50968,55,Male
6643,20,71806,52,Female
6644,40,74097,3,Female
6645,49,118523,53,Male
6646,62,35868,44,Male
6647,33,61724,96,Female
6648,22,46314,48,Female
6649,21,67009,54,Female
6650,38,87663,16,Female
6651,57,77242,30,Male
6652,68,35847,92,Female
6653,31,73693,28,Male
6654,56,17732,16,Female
6655,48,15000,51,Male
6656,31,55018,33,Male
6657,23,72213,25,Male
6658,29,66963,18,Female
6659,33,98115,26,Female
6660,34,62186,6,Male
6661,62,57862,38,Female
6662,40,83103,44,Male
6663,31,52517,67,Male
6664,24,67774,43,Male
6665,63,68979,6,Male
6666,49,40564,78,Male
6667,32,67749,64,Female
6668,61,103700,82,Male
6669,34,82732,80,Female
6670,58,43214,88,Female
6671,64,106773,13,Female
6672,61,73785,65,Male
6673,51,68484,38,Female
6674,22,58055,64,Female
6675,62,73654,14,Female
6676,44,62235,17,Female
6677,69,60392,77,Male
6678,40,57337,13,Female
6679,57,79475,73,Female
6680,31,77258,6,Male
6681,32,57012,6,Female
6682,60,29620,94,Female
